1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),Year,is_weekend,is_holiday,is_morning_rush,is_evening_rush,month_sin,month_cos,hour_sin,hour_cos
27.63,78.58,23.17,44.83,68.42,50.58,3424.0,2657.0,4.0,,3.0,57.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
28.9,78.08,22.93,59.5,67.42,57.08,3430.0,2747.0,5.9,,3.6,46.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
30.21,79.42,22.94,23.67,66.0,49.92,3712.0,2714.0,5.3,,3.6,52.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
29.46,77.0,20.57,51.0,67.25,49.67,3437.0,2687.0,5.5,,3.6,44.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
28.08,78.67,24.77,39.58,66.33,48.92,3327.0,2579.0,4.4,,3.6,49.0,,2024,False,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
30.82,78.75,22.75,61.33,68.0,49.33,3377.0,2679.0,2.8,,3.0,56.0,,2024,False,True,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
34.66,77.17,22.9,61.5,66.58,44.58,3019.0,2572.0,1.9,,3.3,62.0,,2024,False,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
34.27,76.17,21.24,64.42,65.42,60.42,3205.0,2774.0,1.5,,2.5,65.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
33.57,78.17,23.82,65.67,66.5,59.58,3046.0,2669.0,1.3,,2.7,67.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
31.88,78.75,24.43,65.17,66.0,63.67,2501.0,2062.0,1.2,,2.8,73.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
32.8,80.42,25.17,67.08,66.25,71.5,1739.0,1528.0,1.0,,2.7,73.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
33.06,76.42,22.46,69.42,67.42,75.58,1931.0,1950.0,-0.9,,1.1,68.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
34.97,78.58,22.89,69.58,65.08,79.83,820.0,746.0,0.4,,3.0,73.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
34.02,80.17,22.18,70.83,62.42,86.0,590.0,527.0,-0.4,,0.9,73.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
36.98,78.25,22.09,68.58,60.75,85.42,474.0,484.0,-0.8,,0.9,76.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
37.87,82.58,25.98,69.67,58.67,83.92,540.0,557.0,-1.1,,0.3,77.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
40.54,77.83,27.63,65.92,59.67,82.5,931.0,989.0,-1.3,,0.5,79.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
41.61,79.5,22.65,66.17,57.83,78.5,2440.0,2094.0,-1.4,,0.5,82.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
34.54,73.17,26.65,63.33,63.08,69.67,3518.0,2765.0,-1.2,,1.1,82.0,,2024,True,True,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
34.08,76.83,26.69,47.67,65.58,49.83,3496.0,2791.0,-1.3,,1.9,82.0,,2024,True,True,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
35.13,80.67,23.11,44.0,66.75,50.75,3441.0,2798.0,-0.7,,1.6,85.0,,2024,True,True,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
34.44,80.75,24.95,59.08,67.58,54.92,3396.0,2731.0,0.6,,0.8,82.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
33.82,79.5,23.31,45.67,65.67,49.17,3264.0,2570.0,2.5,,1.6,76.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
31.08,76.25,25.04,22.42,64.42,30.92,2991.0,2616.0,4.1,,2.4,69.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
39.85,34.25,22.2,17.83,58.58,34.58,3041.0,2654.0,5.7,,3.9,57.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
18.13,76.17,23.97,34.42,67.67,38.17,3312.0,2643.0,6.8,,3.6,43.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
21.25,71.67,21.87,37.92,67.58,40.0,3570.0,2707.0,7.2,,3.2,42.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
22.9,70.17,22.28,17.58,38.5,47.5,3289.0,2585.0,6.7,,2.9,44.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
17.56,73.17,22.49,16.17,40.75,37.67,3088.0,2629.0,5.5,,3.8,49.0,,2024,True,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
23.91,75.42,26.6,63.17,67.75,52.17,3632.0,2647.0,3.9,,3.3,56.0,,2024,True,True,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
25.47,74.25,23.05,39.0,64.42,41.0,3189.0,2697.0,2.8,,2.9,62.0,,2024,True,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
28.14,74.75,23.91,52.75,66.08,49.42,3494.0,2833.0,2.0,,2.0,67.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
27.9,73.42,23.86,60.0,65.17,47.17,3375.0,2632.0,1.4,,1.3,68.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
27.85,75.08,23.38,61.83,64.83,38.08,2921.0,2114.0,0.9,,0.9,73.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
31.59,74.08,24.23,65.33,65.42,58.5,1977.0,1555.0,0.4,,0.5,76.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
35.66,80.58,21.32,65.5,65.08,74.92,1208.0,1038.0,0.6,,3.0,74.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
36.31,76.08,23.84,64.5,62.25,78.83,834.0,706.0,-0.2,,1.7,80.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
34.33,76.92,23.43,69.17,61.5,83.25,669.0,543.0,-0.6,,1.7,81.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
38.38,75.83,22.02,69.0,63.83,84.25,511.0,432.0,-1.1,,1.9,73.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
40.56,78.75,28.88,73.17,63.25,85.5,490.0,415.0,-1.6,,2.3,81.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
39.03,78.67,23.9,72.0,66.08,82.92,676.0,618.0,-2.1,,2.5,77.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
40.74,73.58,29.16,68.25,62.67,79.17,1063.0,1002.0,-2.8,,0.7,81.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
34.73,74.92,22.26,65.33,61.67,77.33,1427.0,1509.0,-3.0,,2.1,78.0,,2024,True,True,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
44.24,80.0,22.56,71.42,68.92,77.0,2187.0,2127.0,-3.1,,1.1,77.0,,2024,True,True,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
41.14,85.33,22.67,73.67,67.83,73.67,3150.0,2662.0,-2.3,,1.1,77.0,,2024,True,True,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
35.7,83.58,23.76,57.58,67.33,64.17,3543.0,2833.0,-0.3,,1.3,61.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
31.83,81.92,25.0,40.5,68.0,52.17,3514.0,2752.0,2.1,,1.3,50.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
31.88,79.17,25.19,62.92,67.92,51.75,3480.0,2808.0,3.7,,2.1,52.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
31.9,76.92,24.31,62.5,68.08,50.83,3406.0,2726.0,4.7,,4.2,51.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
30.9,80.67,22.68,55.17,67.58,41.67,3393.0,2596.0,5.4,,4.0,50.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
29.61,76.25,24.56,67.5,67.83,55.58,3340.0,2592.0,4.5,0.0,4.3,54.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
29.42,73.5,24.0,54.0,65.25,46.58,3382.0,2654.0,3.6,,3.5,62.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
27.87,76.83,24.77,60.67,67.92,56.75,3378.0,2672.0,4.0,,3.1,64.0,,2024,True,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
32.68,79.25,25.97,67.0,67.08,56.17,3227.0,2497.0,3.6,0.0,3.4,65.0,,2024,True,True,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
34.39,77.5,19.49,65.08,66.33,56.75,3193.0,2430.0,2.9,,2.5,69.0,,2024,True,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
33.07,73.92,24.33,66.17,66.5,66.08,3377.0,2573.0,2.4,,2.7,74.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
34.46,75.58,21.79,65.5,65.42,64.42,3275.0,2417.0,1.8,,1.7,79.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
32.05,76.58,20.4,65.42,66.75,66.5,2917.0,2217.0,1.2,,1.3,81.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
34.69,76.5,22.55,66.08,67.67,69.33,2004.0,1636.0,0.9,,1.3,85.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
36.71,76.08,19.81,67.75,66.0,74.08,1343.0,1074.0,-0.3,,1.0,77.0,,2024,True,True,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
33.93,77.0,19.81,69.25,66.42,78.92,1076.0,978.0,-0.5,,1.6,84.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
34.64,79.83,22.16,71.42,65.83,81.5,835.0,689.0,-1.2,,0.6,83.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
37.36,77.0,24.92,69.67,66.42,83.08,651.0,586.0,-1.6,,1.4,79.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
37.8,79.67,25.83,69.17,66.0,83.83,581.0,541.0,-1.9,,1.4,71.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
40.66,78.75,29.49,69.25,66.0,86.0,774.0,706.0,-2.3,,1.7,73.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
39.55,76.25,26.34,67.33,67.25,80.33,1194.0,998.0,-2.5,,1.8,76.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
37.3,72.0,27.01,66.42,61.17,77.25,1453.0,1432.0,-2.8,,2.2,78.0,,2024,False,True,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
37.29,80.75,19.84,71.92,68.75,77.08,1872.0,1807.0,-2.7,,1.7,82.0,,2024,False,True,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
36.3,82.67,28.33,73.67,67.83,76.42,2547.0,2394.0,-1.2,,2.1,85.0,,2024,False,True,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
35.55,84.42,24.52,70.92,68.58,70.33,2995.0,2715.0,1.5,,2.5,78.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
32.81,80.17,24.41,63.83,67.58,52.33,3425.0,2794.0,3.9,,1.7,70.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
32.77,77.83,24.84,69.25,67.17,58.42,3439.0,2861.0,6.1,,1.2,57.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
33.58,78.92,25.45,68.67,67.67,62.08,3435.0,2906.0,7.7,,1.4,48.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
34.53,80.75,22.5,68.5,67.0,59.17,3464.0,2795.0,8.6,,2.5,38.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
33.55,81.33,22.3,65.92,67.0,49.0,4049.0,2823.0,10.0,,3.1,35.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
30.52,79.5,21.03,58.5,66.25,50.67,3927.0,2774.0,10.4,,2.5,31.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
33.11,77.92,22.31,66.0,68.25,49.25,3243.0,2601.0,9.7,,3.1,32.0,,2024,False,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
31.72,80.83,23.32,66.33,68.5,54.08,3202.0,2544.0,7.9,,3.0,45.0,,2024,False,True,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
33.36,81.08,21.14,64.08,66.67,56.42,3085.0,2562.0,7.1,,2.6,56.0,,2024,False,True,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
32.58,77.67,23.4,66.33,65.42,64.67,3156.0,2605.0,6.0,,1.6,59.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
33.74,77.75,23.58,65.42,67.75,64.83,2964.0,2350.0,5.1,,1.6,62.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
33.63,78.58,25.11,66.42,66.17,68.75,2401.0,1969.0,4.6,,1.8,64.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
33.4,77.83,23.73,67.83,67.0,73.92,1826.0,1511.0,4.0,,2.1,64.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
34.83,77.67,23.24,68.75,65.92,76.75,1453.0,1309.0,0.3,,1.5,84.0,,2024,False,True,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
39.76,78.08,21.83,70.83,66.0,79.92,820.0,751.0,3.6,,0.8,64.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
41.28,79.5,24.01,71.75,64.33,83.58,664.0,577.0,3.2,,1.0,68.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
37.17,79.17,26.76,71.5,65.0,82.42,565.0,546.0,2.9,,1.4,70.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
38.42,80.33,28.89,70.92,65.17,83.58,831.0,744.0,2.6,,1.3,70.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
41.74,77.25,30.02,71.67,64.58,81.75,2183.0,1800.0,2.5,,1.3,72.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
39.36,80.58,29.9,66.83,67.0,74.83,3492.0,2628.0,2.2,,1.8,74.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
33.29,79.5,22.73,65.75,66.92,67.5,3713.0,2809.0,2.1,,1.5,78.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
29.85,81.0,23.22,65.25,67.42,58.42,3519.0,2760.0,2.1,,1.6,82.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
32.4,84.17,22.82,71.5,69.42,66.08,3251.0,2555.0,3.5,,2.2,80.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
30.38,79.67,25.3,71.67,68.83,69.33,3267.0,2775.0,6.4,,1.5,72.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
26.35,80.0,20.54,69.58,67.58,66.0,3586.0,2926.0,9.9,,1.9,68.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
29.32,80.08,20.6,57.42,67.25,54.25,3454.0,3005.0,12.2,,4.0,61.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
30.54,80.58,26.09,64.67,67.17,55.08,3653.0,2952.0,12.5,,4.8,60.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
33.44,78.58,24.19,57.83,66.5,48.92,3168.0,2880.0,13.3,,4.0,58.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
29.82,78.92,18.81,59.17,68.25,50.25,3602.0,2893.0,13.2,,5.1,59.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
28.2,76.17,24.07,43.92,67.67,50.33,3635.0,2906.0,13.3,,3.5,60.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
27.73,75.0,20.75,23.08,53.33,51.42,3647.0,2959.0,12.8,,3.6,63.0,,2024,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
28.1,75.0,22.24,17.33,30.83,51.33,3230.0,2917.0,12.2,,3.2,66.0,,2024,False,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
29.56,72.92,20.84,28.67,55.25,46.17,3178.0,2579.0,11.4,,3.3,70.0,,2024,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
28.57,71.25,22.83,64.08,66.17,61.08,3430.0,2721.0,11.2,,3.0,73.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
31.32,72.92,23.83,61.5,67.67,60.83,3118.0,2601.0,10.6,,1.1,74.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
30.43,77.33,25.14,65.08,67.5,65.75,2715.0,2239.0,9.6,,2.0,77.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
30.66,81.67,24.92,66.5,66.67,69.92,2036.0,1746.0,8.9,,2.2,79.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
31.39,82.58,24.11,68.75,67.0,74.0,1243.0,1115.0,3.8,,1.5,63.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
35.55,79.17,22.7,70.08,67.67,78.25,1000.0,990.0,8.9,,0.9,82.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
37.32,82.67,19.56,69.08,64.83,81.5,808.0,804.0,9.0,,1.3,82.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
40.29,77.58,25.24,70.83,66.08,83.25,727.0,741.0,9.1,,1.4,81.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
34.99,79.25,24.42,68.17,66.17,81.58,917.0,879.0,9.2,,1.1,81.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
40.01,76.58,28.36,68.92,65.5,80.83,2189.0,1957.0,9.3,,1.4,81.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
37.63,78.5,26.07,67.33,67.67,76.5,3568.0,2738.0,9.4,,1.2,80.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
31.33,77.5,24.48,63.58,67.83,65.75,3796.0,2883.0,9.6,,1.3,80.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
26.18,78.17,23.39,67.33,67.58,61.33,3774.0,2742.0,9.8,,1.2,79.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
28.11,81.42,26.9,69.83,68.5,54.83,3444.0,2547.0,10.3,,1.3,77.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
19.11,75.92,27.33,70.75,70.17,70.17,3639.0,2854.0,12.1,,0.8,73.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
22.13,74.08,23.15,60.25,68.42,54.25,3587.0,2830.0,14.1,,1.3,72.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
14.94,40.33,22.04,67.33,68.0,57.25,3539.0,2928.0,16.4,,2.2,64.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
11.99,30.67,17.55,64.5,67.0,54.75,3568.0,2920.0,17.1,,2.8,64.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
15.2,62.25,20.68,51.33,67.75,50.08,3578.0,2873.0,17.0,,3.4,64.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
25.5,73.67,23.69,44.08,67.17,49.75,3663.0,2852.0,18.2,,3.0,61.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
28.17,74.25,22.84,26.33,57.92,48.83,3558.0,2946.0,16.9,,3.4,67.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
29.14,74.42,17.92,17.25,26.83,49.08,3642.0,2925.0,15.9,,3.6,71.0,,2024,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
28.92,54.25,17.7,15.42,23.92,48.92,3649.0,2923.0,14.9,,3.4,78.0,,2024,False,False,False,True,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
32.79,44.33,20.21,16.75,22.58,44.75,3526.0,2874.0,14.3,,3.1,80.0,,2024,False,False,False,True,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
29.67,69.33,21.63,16.67,25.42,42.67,3272.0,2843.0,13.6,,3.2,81.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
33.18,75.42,23.2,46.17,63.33,49.92,3353.0,2809.0,13.2,,2.5,83.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
31.07,76.83,26.13,64.5,66.58,57.5,2979.0,2589.0,13.0,,2.0,84.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
31.7,78.92,24.93,67.0,68.08,64.25,2295.0,1995.0,12.7,,3.3,85.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
30.32,79.5,23.57,69.33,68.17,71.75,1392.0,1310.0,8.8,,1.3,81.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
36.99,83.0,20.8,69.42,67.75,76.0,1129.0,1113.0,11.1,,2.5,91.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
40.51,77.0,19.76,71.92,68.08,76.67,924.0,886.0,10.7,,3.1,94.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
40.47,76.58,25.57,71.17,64.25,80.83,800.0,809.0,9.9,0.0,2.7,96.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
37.27,76.08,27.55,68.0,65.42,78.08,935.0,922.0,9.6,,2.8,96.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
40.01,77.5,26.86,69.17,64.25,78.08,2004.0,1753.0,9.3,,3.0,94.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
37.85,75.75,27.34,68.67,66.92,73.75,3433.0,2538.0,8.7,0.0,1.2,95.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
31.71,77.5,23.34,64.25,66.83,64.75,3703.0,2792.0,8.4,,2.3,97.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
32.3,76.92,22.17,65.08,67.17,58.5,3629.0,2725.0,8.2,,2.5,98.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
32.16,77.42,17.24,55.17,67.42,48.17,3285.0,2549.0,8.1,0.1,2.7,98.0,,2024,False,False,True,False,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
23.75,73.17,23.51,62.67,65.25,46.67,3519.0,2457.0,7.5,,4.2,98.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
21.34,69.5,20.18,57.25,64.83,37.92,3475.0,2593.0,4.8,,5.5,93.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
24.24,70.33,22.19,61.17,63.0,50.42,3429.0,2629.0,3.0,4.6,5.2,95.0,,2024,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
